feature	COH001000_D1
ENSG00000008869	10.6492671273166
ENSG00000008952	11.3670138855703
ENSG00000008988	14.5848825655959
ENSG00000009307	13.490923140157
ENSG00000009335	11.0608882698179
ENSG00000009413	10.6194254758736
ENSG00000009694	4.9201539417464
ENSG00000009709	0.763396627427191
ENSG00000009724	7.03908501033521
ENSG00000009765	0.763396627427191
ENSG00000009780	8.49182454629924
ENSG00000009790	10.6866442945824
ENSG00000009830	9.54324324460646
ENSG00000009844	10.2028465387305
ENSG00000009950	0.763396627427191
ENSG00000009954	11.6601975843152
ENSG00000010017	12.0848772010158
ENSG00000010030	5.4526972440715
ENSG00000010072	8.29676737794869
ENSG00000010165	9.50859780616307
ENSG00000010219	9.58975902193584
ENSG00000010244	12.6380393690359
ENSG00000010256	11.2855542587076
ENSG00000010270	9.62868924560092
ENSG00000010278	13.4592002564181
ENSG00000010282	0.763396627427191
ENSG00000010292	11.0408228367674
ENSG00000010295	10.6635847580779
ENSG00000010310	2.85010918307367
ENSG00000010318	8.46109199035531
ENSG00000010319	6.94349043022757
ENSG00000010322	12.2818893064205
ENSG00000010327	13.7664744143963
ENSG00000010361	9.02751635110209
ENSG00000010379	2.14753776234865
ENSG00000010404	8.1588786589394
ENSG00000010438	0.763396627427191
ENSG00000010539	9.09579388420315
ENSG00000010610	7.50192080498731
ENSG00000010626	6.59906006719868
ENSG00000010671	13.0993591138083
ENSG00000010704	6.84110652535616
ENSG00000010803	11.1101389741316
ENSG00000010810	12.073070258463
ENSG00000010818	11.5810259711218
ENSG00000010932	0.763396627427191
ENSG00000011007	10.8069371664051
ENSG00000011009	9.92487921572563
ENSG00000011021	10.2555342879602
ENSG00000011028	6.57373918568652
ENSG00000011052	4.2677710739493
ENSG00000011083	2.4301347951707
ENSG00000011105	6.26118997808013
ENSG00000011114	10.6755324700504
ENSG00000011132	9.28899031888007
ENSG00000011143	8.58345322409914
ENSG00000011198	8.06662080955802
ENSG00000011201	0.763396627427191
ENSG00000011243	11.8447863665511
ENSG00000011258	11.4344833498511
ENSG00000011260	9.9956843580409
ENSG00000011275	11.1550994773363
ENSG00000011295	10.7042470942428
ENSG00000011304	13.1059960037561
ENSG00000011332	2.85010918307367
ENSG00000011347	0.763396627427191
ENSG00000011376	9.20080010234534
ENSG00000011405	9.75229595974421
ENSG00000011422	10.50691036703
ENSG00000011426	8.58027904063146
ENSG00000011451	10.5960428348241
ENSG00000011454	10.7395327290295
ENSG00000011465	5.3667394432112
ENSG00000011478	8.62717370271663
ENSG00000011485	10.4358113216408
ENSG00000011523	12.2223037168631
ENSG00000011566	9.28899031888007
ENSG00000011590	3.01745062019149
ENSG00000011600	9.422597070619
ENSG00000011638	7.42614907141395
ENSG00000011677	0.763396627427191
ENSG00000012048	9.19666046355288
ENSG00000012061	11.1476133409814
ENSG00000012124	13.0491587681704
ENSG00000012171	6.09311296975355
ENSG00000012174	9.80763038874374
ENSG00000012211	8.79812002198746
ENSG00000012223	5.30643981862045
ENSG00000012232	9.66059787146019
ENSG00000012504	0.763396627427191
ENSG00000012660	8.15461667108355
ENSG00000012779	13.9144131646844
ENSG00000012817	12.4907145981592
ENSG00000012822	11.663200834274
ENSG00000012963	10.7898638406534
ENSG00000012983	11.5468803616837
ENSG00000013016	9.87134646006743
ENSG00000013275	10.3984526571499
ENSG00000013288	10.2693967369178
ENSG00000013293	0.763396627427191
ENSG00000013297	2.14753776234865
ENSG00000013306	12.2223037168631
ENSG00000013364	11.1172741853774
ENSG00000013374	11.1971478416874
ENSG00000013375	8.65157453508811
ENSG00000013392	6.80891816282386
ENSG00000013441	13.7820993981921
ENSG00000013503	6.77599487159347
ENSG00000013523	10.1715508877184
ENSG00000013561	9.97890892836054
ENSG00000013563	9.93733758385161
ENSG00000013573	10.254538997348
ENSG00000013583	9.32736129965312
ENSG00000013588	1.76016025945564
ENSG00000013619	7.37577218089413
ENSG00000013725	8.09358770682818
ENSG00000013810	12.9215656553931
ENSG00000014123	10.1652094589187
ENSG00000014138	7.93861335309255
ENSG00000014164	9.84778146546764
ENSG00000014216	12.0725056056762
ENSG00000014257	1.76016025945564
ENSG00000014641	10.7473367635315
ENSG00000014824	10.3573219806778
ENSG00000014914	4.33002038204992
ENSG00000014919	9.83851233442325
ENSG00000015133	12.4036086583224
ENSG00000015153	8.72814202869306
ENSG00000015171	11.7359628635077
ENSG00000015285	12.2530271693347
ENSG00000015413	11.5440320192691
ENSG00000015475	9.51526140034233
ENSG00000015479	9.0980150743035
ENSG00000015520	1.76016025945564
ENSG00000015532	9.23147446615163
ENSG00000015568	1.76016025945564
ENSG00000015592	0.763396627427191
ENSG00000015676	10.9236138085858
ENSG00000016082	0.763396627427191
ENSG00000016391	2.14753776234865
ENSG00000016402	0.763396627427191
ENSG00000016490	0.763396627427191
ENSG00000016602	0.763396627427191
ENSG00000016864	10.4252357661606
ENSG00000017260	10.6325093310152
ENSG00000017427	0.763396627427191
ENSG00000017483	10.3111599931324
ENSG00000017797	11.5928869742788
ENSG00000018189	6.33840720618507
ENSG00000018236	0.763396627427191
ENSG00000018280	6.49499374414308
ENSG00000018408	2.65775760482029
ENSG00000018510	8.43672788211154
ENSG00000018607	0.763396627427191
ENSG00000018610	9.79946431806042
ENSG00000018625	1.76016025945564
ENSG00000018699	8.89327513005161
ENSG00000018869	6.3533663824287
ENSG00000019102	3.63653367764131
ENSG00000019144	5.58544554807124
ENSG00000019169	0.763396627427191
ENSG00000019186	0.763396627427191
ENSG00000019485	8.73100730009155
ENSG00000019505	2.4301347951707
ENSG00000019549	0.763396627427191
ENSG00000019582	17.1313921091175
ENSG00000019991	10.2986609046431
ENSG00000019995	10.158840032862
ENSG00000020129	9.28509648742221
ENSG00000020181	2.4301347951707
ENSG00000020219	2.4301347951707
ENSG00000020256	8.5578620249399
ENSG00000020426	8.58662043886017
ENSG00000020577	7.7649636203812
ENSG00000020633	9.51193345055989
ENSG00000020922	10.8530373535182
ENSG00000021300	4.9201539417464
ENSG00000021355	12.2964694082744
ENSG00000021461	0.763396627427191
ENSG00000021488	2.4301347951707
ENSG00000021574	9.61479507712979
ENSG00000021645	9.71080835366211
ENSG00000021762	9.69181600066294
ENSG00000021776	10.420806301558
ENSG00000021826	2.4301347951707
ENSG00000021852	0.763396627427191
ENSG00000022267	12.8165668267732
ENSG00000022277	11.2344761106671
ENSG00000022355	0.763396627427191
ENSG00000022556	6.26118997808013
ENSG00000022567	5.50727495294046
ENSG00000022840	12.4828744505294
ENSG00000022976	9.70499113776399
ENSG00000023041	10.4943178259857
ENSG00000023171	9.96071612106916
ENSG00000023191	11.4713604653866
ENSG00000023228	10.5610478491185
ENSG00000023287	11.1950742767909
ENSG00000023318	10.5746694490997
ENSG00000023330	9.19666046355288
ENSG00000023445	8.27337213525284
ENSG00000023516	11.2634606705014
ENSG00000023572	8.63331271182077
ENSG00000023608	8.04375679901528
ENSG00000023697	9.39756880346831
ENSG00000023734	11.5702670484063
ENSG00000023839	7.49519460469766
ENSG00000023892	11.8388221043805
ENSG00000023902	12.4987225363968
ENSG00000023909	8.28901104386924
ENSG00000024048	11.4150172147103
ENSG00000024422	3.73278022281049
ENSG00000024526	7.52191324081885
ENSG00000024862	9.89197479375392
ENSG00000025039	10.0379462547959
ENSG00000025156	9.89580998337112
ENSG00000025293	10.0778803997595
ENSG00000025423	4.50193025837048
ENSG00000025434	9.45067902543723
ENSG00000025708	8.56751200193013
ENSG00000025770	10.4489226723232
ENSG00000025772	10.4252357661606
ENSG00000025796	12.5160605051107
ENSG00000025800	10.9545870987168
ENSG00000026025	13.9160664104449
ENSG00000026036	7.48164737214289
ENSG00000026103	6.85167827291266
ENSG00000026297	13.5079369608702
ENSG00000026508	12.4722115082148
ENSG00000026559	3.01745062019149
ENSG00000026652	6.32329115349638
ENSG00000026751	5.07291170433231
ENSG00000026950	11.3409937643454
ENSG00000027001	7.1630910842105
ENSG00000027075	11.5654594290541
ENSG00000027644	1.76016025945564
ENSG00000027697	10.089090027099
ENSG00000027847	9.69034464162962
ENSG00000027869	4.55491649985599
ENSG00000028116	8.80084975426691
ENSG00000028137	12.1433113796416
ENSG00000028203	10.8926008449398
ENSG00000028277	11.4176872045834
ENSG00000028310	10.5489210460396
ENSG00000028528	11.4519547628661
ENSG00000028839	9.39033738729253
ENSG00000029153	3.42134000880332
ENSG00000029363	13.429191963345
ENSG00000029364	11.0540400855954
ENSG00000029534	10.3245005380918
ENSG00000029559	3.82281795861898
ENSG00000029639	7.6240976501416
ENSG00000029725	10.5690761221809
ENSG00000029993	11.0204743864043
ENSG00000030066	10.1987128021251
ENSG00000030110	10.8143858909105
ENSG00000030304	0.763396627427191
ENSG00000030419	6.01997941107948
ENSG00000030582	12.4775528305618
ENSG00000031003	10.688856426092
ENSG00000031081	5.03621985429051
ENSG00000031691	7.64247675546702
ENSG00000031698	10.7987671819709
ENSG00000031823	10.7359714371074
ENSG00000032219	11.0004286386612
ENSG00000032389	9.95091866173648
ENSG00000032444	10.4375664017002
ENSG00000032742	7.90855600382224
ENSG00000033011	8.23755212215275
ENSG00000033030	9.91860945375821
ENSG00000033050	9.07113238375923
ENSG00000033100	10.7480441323706
ENSG00000033122	2.4301347951707
ENSG00000033170	9.58975902193584
ENSG00000033178	11.0460092341526
ENSG00000033327	12.5168908301224
ENSG00000033627	8.4226185319686
ENSG00000033800	10.6762759269267
ENSG00000033867	10.02165785881
ENSG00000034053	6.61155568074418
ENSG00000034152	11.9785869586528
ENSG00000034239	0.763396627427191
ENSG00000034510	14.8862942694963
ENSG00000034533	7.18833135350743
ENSG00000034677	10.8014956540923
ENSG00000034693	7.97773974271174
ENSG00000034713	10.6178783685094
ENSG00000034971	0.763396627427191
ENSG00000035115	10.0483210833186
ENSG00000035141	9.5052544314873
ENSG00000035403	11.5822164692155
ENSG00000035499	7.65460067205778
ENSG00000035664	4.8372047068713
ENSG00000035681	10.5301263515382
ENSG00000035687	10.591320482876
ENSG00000035720	9.07790016451946
ENSG00000035862	11.1862282248107
ENSG00000035928	11.1725931751473
ENSG00000036054	9.43846037449869
ENSG00000036257	10.8693833221379
ENSG00000036448	7.11124547080007
ENSG00000036473	0.763396627427191
ENSG00000036530	10.8680824385297
ENSG00000036549	10.7628193186244
ENSG00000036565	1.76016025945564
ENSG00000036672	2.4301347951707
ENSG00000036828	3.53312212777878
ENSG00000037042	8.33116387825472
ENSG00000037241	8.94107477475787
ENSG00000037280	12.9788844192548
ENSG00000037474	11.5110737646924
ENSG00000037637	9.91860945375821
ENSG00000037749	7.93861335309255
ENSG00000037757	10.4900957679345
ENSG00000037897	7.70210233238636
ENSG00000037965	0.763396627427191
ENSG00000038002	9.13742257704658
ENSG00000038210	10.7987671819709
ENSG00000038219	11.1178215888813
ENSG00000038274	11.5995651753907
ENSG00000038295	0.763396627427191
ENSG00000038358	10.767710944612
ENSG00000038382	11.3844068582274
ENSG00000038427	5.33690576077633
ENSG00000038532	10.3803169672519
ENSG00000038945	8.60547908050588
ENSG00000039068	6.93357300654398
ENSG00000039123	9.85436600069859
ENSG00000039139	0.763396627427191
ENSG00000039319	9.80491349779827
ENSG00000039523	12.1849162570962
ENSG00000039537	0.763396627427191
ENSG00000039560	9.31404723355586
ENSG00000039600	0.763396627427191
ENSG00000039650	10.2928553671151
ENSG00000039987	0.763396627427191
ENSG00000040199	9.47651849447596
ENSG00000040275	8.781632263694
ENSG00000040341	8.77331717876287
ENSG00000040487	8.84912179025273
ENSG00000040531	8.9460154046382
ENSG00000040608	6.63622664707629
ENSG00000040633	9.74664397194801
ENSG00000040731	0.763396627427191
ENSG00000040933	10.5682753022977
ENSG00000041353	2.65775760482029
ENSG00000041357	11.9157577779631
ENSG00000041515	0.763396627427191
ENSG00000041802	10.7739759051966
ENSG00000041880	8.08016727048662
ENSG00000041982	5.50727495294046
ENSG00000041988	8.73100730009155
ENSG00000042062	8.88042853900648
ENSG00000042088	10.2365053427713
ENSG00000042286	7.65460067205778
ENSG00000042304	0.763396627427191
ENSG00000042317	8.43321346042141
ENSG00000042429	9.62561319596788
ENSG00000042445	9.35919294742783
ENSG00000042493	12.369078785155
ENSG00000042753	10.341473375399
ENSG00000042781	0.763396627427191
ENSG00000042813	0.763396627427191
ENSG00000042832	3.42134000880332
ENSG00000042980	5.63529563611066
ENSG00000043039	0.763396627427191
ENSG00000043093	10.2354968327852
ENSG00000043143	11.643567018377
ENSG00000043355	0.763396627427191
ENSG00000043462	11.3447397803589
ENSG00000043514	9.22742203847294
ENSG00000043591	3.82281795861898
ENSG00000044012	0.763396627427191
ENSG00000044090	10.2792175637848
ENSG00000044115	11.892593054475
ENSG00000044446	11.0879604932323
ENSG00000044459	8.69330740561717
ENSG00000044524	0.763396627427191
ENSG00000044574	14.2896789204137
ENSG00000046604	4.55491649985599
ENSG00000046647	8.88042853900648
ENSG00000046651	12.2950180109425
ENSG00000046653	9.34055361648157
ENSG00000046774	0.763396627427191
ENSG00000046889	2.14753776234865
ENSG00000047056	10.9698278979547
ENSG00000047188	10.1545780723052
ENSG00000047230	10.0204873345445
ENSG00000047249	9.97287011431744
ENSG00000047315	11.793629068629
ENSG00000047346	10.7013281690306
ENSG00000047365	12.705690967471
ENSG00000047410	12.3909830742651
ENSG00000047457	3.73278022281049
ENSG00000047578	8.781632263694
ENSG00000047579	11.3961876342382
ENSG00000047597	8.23755212215275
ENSG00000047617	2.14753776234865
ENSG00000047621	8.77609420226452
ENSG00000047634	9.13309674824117
ENSG00000047644	10.7288223710674
ENSG00000047648	2.65775760482029
ENSG00000047662	0.763396627427191
ENSG00000047849	11.6439471226002
ENSG00000047932	11.2161883379765
ENSG00000047936	0.763396627427191
ENSG00000048028	11.2136299356903
ENSG00000048052	10.2202839671747
ENSG00000048140	10.1630894399008
ENSG00000048162	8.86224893052285
ENSG00000048342	4.87927937927332
ENSG00000048392	10.2223216416868
ENSG00000048405	10.7452125736434
ENSG00000048462	3.29963336607766
ENSG00000048471	10.6248273236349
ENSG00000048540	0.763396627427191
ENSG00000048544	9.8996350046691
ENSG00000048545	0.763396627427191
ENSG00000048649	10.6673290579621
ENSG00000048707	11.5678652413371
ENSG00000048740	13.0851535235038
ENSG00000048828	11.7452040479861
ENSG00000048991	11.149756203852
ENSG00000049089	6.21279256261839
ENSG00000049130	1.76016025945564
ENSG00000049167	8.85438698872277
ENSG00000049192	6.54796565104438
ENSG00000049239	11.1417040035664
ENSG00000049245	10.8338410582202
ENSG00000049246	7.4884368926509
ENSG00000049247	6.86217308326332
ENSG00000049249	4.55491649985599
ENSG00000049283	1.76016025945564
ENSG00000049323	6.81972764567799
ENSG00000049449	9.40834841463875
ENSG00000049540	2.14753776234865
ENSG00000049541	10.1757630740325
ENSG00000049618	12.8716449902831
ENSG00000049656	12.0143062369655
ENSG00000049759	6.30801489612488
ENSG00000049768	4.2677710739493
ENSG00000049769	7.98735774453227
ENSG00000049860	11.338177855351
ENSG00000049883	9.37209865637981
ENSG00000050030	0.763396627427191
ENSG00000050130	9.85830234481475
ENSG00000050165	3.01745062019149
ENSG00000050327	6.38282690903235
ENSG00000050344	5.42461165663208
ENSG00000050393	9.99329977769921
ENSG00000050405	5.42461165663208
ENSG00000050426	10.74308525153
ENSG00000050438	8.56751200193013
ENSG00000050555	2.14753776234865
ENSG00000050628	2.14753776234865
ENSG00000050730	0.763396627427191
ENSG00000050748	10.307325640643
ENSG00000050767	4.38965902721536
ENSG00000050820	2.4301347951707
ENSG00000051009	10.6023153546466
ENSG00000051108	12.5073131179353
ENSG00000051128	9.96802079712292
ENSG00000051180	8.57709785772231
ENSG00000051341	8.42615882752761
ENSG00000051382	8.33869743527439
ENSG00000051523	13.3149641043282
ENSG00000051596	8.87525769952073
ENSG00000051620	10.5545929082668
ENSG00000051825	10.7670131555286
ENSG00000052126	8.41551176939914
ENSG00000052344	1.76016025945564
ENSG00000052723	9.78437207050778
ENSG00000052749	10.5472964098592
ENSG00000052795	8.51528307145439
ENSG00000052802	8.25358203038038
ENSG00000052841	11.9896950012044
ENSG00000052850	2.14753776234865
ENSG00000053108	3.73278022281049
ENSG00000053254	12.3803006478924
ENSG00000053328	0.763396627427191
ENSG00000053371	9.76912026893586
ENSG00000053372	10.2405323474909
ENSG00000053438	5.81904082255559
ENSG00000053501	9.79262377156796
ENSG00000053524	2.85010918307367
ENSG00000053702	6.30801489612488
ENSG00000053747	6.76485125340692
ENSG00000053770	10.1123505013807
ENSG00000053900	10.9223609380763
ENSG00000053918	7.39034600520599
ENSG00000054116	10.2090250198878
ENSG00000054118	11.7864164801805
ENSG00000054148	9.36473810829545
ENSG00000054179	0.763396627427191
ENSG00000054219	9.34055361648157
ENSG00000054267	11.3793935779723
ENSG00000054277	7.02980569924164
ENSG00000054282	9.94722739251763
ENSG00000054356	0.763396627427191
ENSG00000054392	8.45070057370057
ENSG00000054523	10.2435452414702
ENSG00000054598	3.01745062019149
ENSG00000054611	9.89836112405467
ENSG00000054654	6.77599487159347
ENSG00000054690	5.33690576077633
ENSG00000054793	9.50692708734878
ENSG00000054796	0.763396627427191
ENSG00000054803	0.763396627427191
ENSG00000054938	2.14753776234865
ENSG00000054965	11.007535455948
ENSG00000054967	11.1883145338667
ENSG00000054983	9.98492257040034
ENSG00000055044	11.26247083648
ENSG00000055070	11.6481216727783
ENSG00000055118	8.91611459266022
ENSG00000055130	11.3092330621641
ENSG00000055147	8.478246394501
ENSG00000055163	12.3556819602034
ENSG00000055208	11.8967455937434
ENSG00000055211	10.2624821624829
ENSG00000055332	12.090465772486
ENSG00000055483	12.4395225702962
ENSG00000055609	11.8398178619362
ENSG00000055732	1.76016025945564
ENSG00000055813	0.763396627427191
ENSG00000055917	12.1462657826085
ENSG00000055950	10.7946647739756
ENSG00000055955	5.77525581525649
ENSG00000055957	2.4301347951707
ENSG00000056050	9.33114285879617
ENSG00000056097	11.5654594290541
ENSG00000056277	9.13958063704376
ENSG00000056291	0.763396627427191
ENSG00000056487	0.763396627427191
ENSG00000056558	8.30448223228596
ENSG00000056586	11.3144957167286
ENSG00000056736	5.4802449176536
ENSG00000056972	12.1406202985249
ENSG00000056998	2.14753776234865
ENSG00000057019	8.37211990532781
ENSG00000057149	0.763396627427191
ENSG00000057252	9.3610437035868
ENSG00000057294	0.763396627427191
ENSG00000057468	3.98721821998818
ENSG00000057593	0.763396627427191
ENSG00000057608	14.0126089675047
ENSG00000057657	10.1872835720038
ENSG00000057663	10.2703818334719
ENSG00000057704	4.60600644159581
ENSG00000057757	11.1411655888912
ENSG00000057935	9.24757129553564
ENSG00000058056	9.5235478426935
ENSG00000058063	10.6740444059416
ENSG00000058085	2.14753776234865
ENSG00000058091	9.45761492838455
ENSG00000058262	12.2077219376423
ENSG00000058272	11.4033898158265
ENSG00000058335	2.85010918307367
ENSG00000058404	4.20266819290073
ENSG00000058453	10.7529860267127
ENSG00000058600	10.1079487524913
ENSG00000058668	12.7535015270315
ENSG00000058673	6.44000098139753
ENSG00000058729	9.26349050222523
ENSG00000058799	8.79264501310931
ENSG00000058804	9.68739741408073
ENSG00000058866	5.79731472875403
ENSG00000059122	11.4506517210628
ENSG00000059145	9.51026659241152
ENSG00000059377	8.91107031281022
ENSG00000059378	10.7565056156365
ENSG00000059573	10.2202839671747
ENSG00000059588	12.5930788356653
ENSG00000059691	9.95827298689763
ENSG00000059728	9.82113862185182
ENSG00000059758	10.2614916552273
ENSG00000059769	8.52191603553334
ENSG00000059804	13.7088712203399
ENSG00000059915	7.8464945852486
ENSG00000060069	10.7173096636951
ENSG00000060138	13.5831010698742
ENSG00000060140	7.91360925543147
ENSG00000060237	12.207979032619
ENSG00000060303	0.763396627427191
ENSG00000060339	11.9704267694674
ENSG00000060491	10.7987671819709
ENSG00000060558	13.0917166180665
ENSG00000060566	2.85010918307367
ENSG00000060642	8.12877688562189
ENSG00000060656	1.76016025945564
ENSG00000060688	9.37759452720728
ENSG00000060709	2.14753776234865
ENSG00000060718	2.65775760482029
ENSG00000060749	9.58501600509774
ENSG00000060762	8.86486008549361
ENSG00000060971	10.7338304345899
