COH_sample	X	Y	Z	PerplexityN	FeatureN
COH000143_D1	32.2969058292705	25.139120194796	-3.78054236874776	20	200
COH000144_D1	15.3308793577547	-5.6532086507805	58.3074667094214	20	200
COH000145_D1	-30.478362802986	15.0771805494348	-23.4993285803546	20	200
COH000146_D1	3.38298084760727	-35.1591765429588	5.09661555231908	20	200
COH000147_D1	15.1463680358924	-6.55527037632799	58.8697242364474	20	200
COH000150_D1	4.30363754372033	-11.0092445529468	-33.6896293541191	20	200
COH000151_D1	-63.2535498559213	0.597129730215929	-2.66568118589747	20	200
COH000152_D1	6.01441933688194	-36.7966299598877	1.94328741826507	20	200
COH000154_D1	5.63452510490061	-36.7015927062624	2.21029628121964	20	200
COH000157_D1	6.04376068579406	-47.283799356795	-0.758571324572574	20	200
COH000158_D1	31.8044603916854	26.0064779809873	-1.11208771616131	20	200
COH000159_D1	-5.54582287723189	8.31928769608195	23.4868517562723	20	200
COH000161_D1	-60.5976916842262	0.0416597502705366	-2.71442183800078	20	200
COH000163_D1	28.5318662867847	-21.6982661679829	-10.2205231015393	20	200
COH000164_D1	-2.99540213756608	-10.2064032702579	-35.2424669600438	20	200
COH000165_D1	2.41984259825537	-10.2983014258354	-27.9317704900945	20	200
COH000166_D1	29.642117873884	25.257635311611	-0.950794228099283	20	200
COH000167_D1	-3.12249434930904	-5.05104274881803	-34.2914527563638	20	200
COH000169_D1	17.7699339342159	-5.27423738125384	55.6675692617151	20	200
COH000171_D1	2.94505619199785	-13.6170655320757	-26.4273893025712	20	200
COH000173_D1	-61.3447361565661	0.755274328652844	-3.72312666127156	20	200
COH000174_D1	3.96795086254379	-41.9736784111676	5.53201699954976	20	200
COH000176_D1	3.16038022538269	-44.3009682822811	16.5045778963975	20	200
COH000178_D1	17.3390997313324	-7.7359329604812	58.33103443674	20	200
COH000179_D1	-29.6616735191569	15.0672345850942	-24.9680223031637	20	200
COH000180_D1	23.0853328223893	10.3584815882007	-37.4815156552896	20	200
COH000181_D1	15.485457761112	0.256518885742239	12.8652154485257	20	200
COH000182_D1	0.351613617644587	-11.4690863261397	-28.5738904681792	20	200
COH000183_D1	30.1753951324379	27.4600195246257	1.03851289514224	20	200
COH000184_D1	-3.33320046744624	-6.2538461908612	-39.5052264834612	20	200
COH000185_D1	1.15973508560169	-18.8080280256572	-28.0121759589836	20	200
COH000186_D1	-1.67178724300803	-4.49703872540856	-34.7140325330987	20	200
COH000187_D1	-29.6605242056066	16.0543550051157	-24.6079337515182	20	200
COH000188_D1	-3.33274417080202	-6.30716164026671	-39.4936116423165	20	200
COH000189_D1	0.00713078305913892	-7.0961491637658	-32.3780517927938	20	200
COH000191_D1	1.31176837282791	-11.4785482099581	-34.8728021328225	20	200
COH000192_D1	-54.6242916280117	-0.83708805190541	5.76683125526193	20	200
COH000193_D1	29.0974052604991	13.7753959039428	-35.121841584902	20	200
COH000194_D1	-13.4343252469166	10.7659824357316	19.3020822552201	20	200
COH000195_D1	33.3952314724588	28.5771848425378	2.19311912087824	20	200
COH000196_D1	-2.56479300303069	-17.2990230009935	-28.8595524424445	20	200
COH000197_D1	20.3268590822009	-5.9138194580364	55.5727853126458	20	200
COH000198_D1	-0.772681493588173	-11.5266661588225	-37.6183565235622	20	200
COH000199_D1	-4.30758327298197	4.77096683320864	26.7542503415144	20	200
COH000201_D1	-2.98204795788313	-9.94807404808533	-33.6800030841414	20	200
COH000202_D1	-4.59803062901577	6.14427862132592	18.2890038398486	20	200
COH000204_D1	31.7343091242716	30.0075801908571	-6.13934106198613	20	200
COH000205_D1	-5.27161171383856	-10.8896175709217	-31.7364829301433	20	200
COH000206_D1	-2.02388868808679	-10.2223443752643	-29.3088483086545	20	200
COH000207_D1	-7.77266962340005	4.0442886835892	24.0027155958582	20	200
COH000208_D1	33.6881894554961	25.1233461041666	1.713107318263	20	200
COH000209_D1	-15.387620717955	15.5900265474156	14.0526648139015	20	200
COH000210_D1	-5.69169129692891	-40.0576512562212	3.27692978366498	20	200
COH000211_D1	21.938742551094	-0.834345250007801	15.0992309991626	20	200
COH000212_D1	10.0116382053351	33.2168493580267	39.9600065975616	20	200
COH000213_D1	-4.0267551745128	-7.60213503933138	-32.5076940990385	20	200
COH000214_D1	2.4546081071746	-49.5491678641326	-0.142568475465252	20	200
COH000215_D1	24.3395032863151	12.8027729812035	-44.3532776094699	20	200
COH000216_D1	-0.427720572480632	-12.7213336668687	-27.0734411099352	20	200
COH000217_D1	-5.69100034225074	-11.463912491494	-30.3802213098066	20	200
COH000218_D1	-12.6569264691557	9.42777343997217	17.6210260659321	20	200
COH000219_D1	-3.7573964268196	-6.51499860833687	-39.2331580315806	20	200
COH000220_D1	0.424053614356664	-45.410347868702	1.3661297271776	20	200
COH000221_D1	-3.45525619812617	-9.44460475453917	-31.0950480888622	20	200
COH000222_D1	-3.22969630662076	-42.0817288673611	-2.51315914869062	20	200
COH000223_D1	1.87596995045241	-44.6605739948196	13.6073507106075	20	200
COH000224_D1	0.610340492083841	-18.8932767887828	-28.5611818884052	20	200
COH000225_D1	-21.0204817049567	24.6357755979804	20.7899363881754	20	200
COH000226_D1	16.7219378574713	-3.64837663607449	54.5575128574397	20	200
COH000227_D1	-0.347040142195387	-8.92171749089556	-31.2406899767229	20	200
COH000228_D1	1.66075508379431	-43.9440554996066	5.14020922794164	20	200
COH000229_D1	28.12628165423	10.7424662686614	-33.9534693919324	20	200
COH000230_D1	-2.73067433464545	-41.8490953735479	3.58944647922445	20	200
COH000231_D1	-4.62721716003442	-38.4160732861909	4.12876029934179	20	200
COH000232_D1	0.480902211429659	-41.1699943661639	3.34182099182965	20	200
COH000233_D1	30.552707216736	14.2798423150679	-39.0764728534584	20	200
COH000234_D1	0.885162421915119	-12.9414930188268	-35.070818756908	20	200
COH000235_D1	-0.00884892830908648	-19.0145794600032	-29.4108621250348	20	200
COH000236_D1	-5.37092665360699	17.9863740685116	27.4813379053812	20	200
COH000237_D1	-7.00934805458425	8.91711303047189	25.6856810936888	20	200
COH000238_D1	-5.12360176752629	-42.1335889482621	0.717513726292419	20	200
COH000240_D1	-11.9058742919321	17.0542098552474	14.4866724285235	20	200
COH000241_D1	20.9156420564341	10.1668077840221	-43.1754723634135	20	200
COH000243_D1	-2.08842288830744	-37.4337851507124	-0.171546744682409	20	200
COH000244_D1	-1.22763752380855	-16.7829067063359	-26.9531556175336	20	200
COH000245_D1	-1.45741472648426	-11.8051209566998	-30.6731847623162	20	200
COH000246_D1	-56.4383701055475	-0.552128508514355	5.58205663350054	20	200
COH000247_D1	21.8800500033615	13.0720910309574	-43.4639340762291	20	200
COH000248_D1	20.5273470288659	10.401015002242	-41.4662359314316	20	200
COH000249_D1	1.57063967659348	-18.3279556062821	-35.3323555568047	20	200
COH000250_D1	2.07352302672709	-38.4677163876535	-1.90253880172504	20	200
COH000251_D1	28.7432718867478	-18.4867108852005	-11.4142546941542	20	200
COH000252_D1	8.81135071415063	-45.4657122478129	2.92774489242556	20	200
COH000253_D1	1.83351977785533	-41.3823835811834	5.41851364912763	20	200
COH000254_D1	-1.05751695178864	-12.8198714582451	-26.1016936941827	20	200
COH000255_D1	-56.4036116291939	1.91063407254855	3.5865579362899	20	200
COH000256_D1	-3.34361780787639	-41.0255806168822	5.19583262935707	20	200
COH000258_D1	-3.66488774674315	-5.42556918252477	-34.4281942996089	20	200
COH000259_D1	0.794032834660886	-43.2086389573115	5.15394390072966	20	200
COH000261_D1	-32.0597289025673	14.4036743739555	-22.1207106747186	20	200
COH000263_D1	24.1021609454499	0.58758162861155	16.1905073323277	20	200
COH000264_D1	21.2155295452676	1.72417631325695	14.792478261879	20	200
COH000265_D1	36.9934822478495	-8.61575138043625	23.4201711525941	20	200
COH000267_D1	24.2471499899416	1.2849111487842	16.2276913920934	20	200
COH000268_D1	-49.6671316123003	12.5152990387642	1.3596945819041	20	200
COH000269_D1	19.2251110280293	0.604739884709688	13.7909483459592	20	200
COH000273_D1	-59.8982242886866	-2.74663724764549	-0.529830643067671	20	200
COH000274_D1	-8.73067459124572	6.55983160959489	31.112502756114	20	200
COH000276_D1	18.5382662469856	0.00611293637188578	15.1037114869999	20	200
COH000277_D1	-61.791277524909	2.59050128196835	1.51165232981594	20	200
COH000280_D1	-1.90432904314405	43.2420550416834	-12.0403688286482	20	200
COH000281_D1	-5.40820810520416	9.48019700494262	25.1217225400752	20	200
COH000282_D1	15.1503599125009	1.68507353258884	14.2487858980783	20	200
COH000286_D1	30.6605890468783	28.1171616009801	-0.364297222232025	20	200
COH000287_D1	0.548822575872277	50.5108758210885	0.367751853703455	20	200
COH000289_D1	-6.77986229659978	10.8937553739035	13.839471440407	20	200
COH000290_D1	1.33357193829611	42.8573122927448	-8.01457605280725	20	200
COH000291_D1	-60.4539663787885	4.18771769074738	0.788921518897263	20	200
COH000293_D1	-4.8679866597189	-37.7880380857449	4.39275564761344	20	200
COH000295_D1	-59.2880832230257	5.19373704558	-2.13193029310672	20	200
COH000297_D1	19.1995851037536	0.487323399998831	14.4427746403385	20	200
COH000299_D1	-57.5109168732144	1.92800643269431	0.420557817470987	20	200
COH000301_D1	1.93460154762507	43.5291382000194	-4.96166489697045	20	200
COH000302_D1	-0.408463245175089	48.3563302155556	-2.92384922986714	20	200
COH000304_D1	-30.1065176879209	-8.9597886147794	-5.52643924257985	20	200
COH000305_D1	-59.2075199992774	2.74406997087645	-2.910189992692	20	200
COH000306_D1	34.2228149013827	-6.62872184665407	21.362922563304	20	200
COH000307_D1	-58.887371433984	5.138510877407	-2.25076162998592	20	200
COH000308_D1	-0.772402795468129	49.1368007870236	-2.23990322623115	20	200
COH000309_D1	16.1903649567317	-0.562057586204752	14.6956702817403	20	200
COH000311_D1	-30.7864768098082	-10.4061733266412	-5.37226596391924	20	200
COH000312_D1	29.1429075553809	11.6801870169681	-33.1628135005375	20	200
COH000313_D1	-32.4475273854065	-6.42355725825233	0.975321557082366	20	200
COH000316_D1	1.89549336278975	47.817367538326	1.54039131079694	20	200
COH000318_D1	36.294241896251	-7.06868322284668	21.5796519960795	20	200
COH000323_D1	-60.4907353524934	0.843570378374773	-0.426337095276585	20	200
COH000324_D1	10.8675512813227	31.5261303168565	38.457686143348	20	200
COH000325_D1	17.1364584060158	-5.49116469066935	13.791243553477	20	200
COH000327_D1	2.65020741090434	27.1573934733355	-12.5990781247621	20	200
COH000329_D1	34.8011400145318	-22.5336921959358	-8.81380802020951	20	200
COH000330_D1	13.172456583826	33.5793017318614	40.0040604177031	20	200
COH000331_D1	17.549487143044	-4.06119974662543	58.5425195890453	20	200
COH000332_D1	0.974888046721839	48.7722154092775	2.27406465087986	20	200
COH000334_D1	17.5379772851373	-2.32233028988745	55.6445572153827	20	200
COH000335_D1	-1.51182093999655	41.7748793253865	-12.2420217603633	20	200
COH000336_D1	16.194903847227	-6.36366708584702	55.7401241552899	20	200
COH000337_D1	-2.03837323887394	42.4244374234367	-10.1282961368867	20	200
COH000338_D1	-20.6771662270902	26.5643584766297	21.4615352202624	20	200
COH000339_D1	30.249233387534	13.5085158590325	-35.7214911645226	20	200
COH000340_D1	26.7898628534604	13.780780747378	-34.2881294003819	20	200
COH000341_D1	2.23267877661842	47.0444839747561	-1.18485710368326	20	200
COH000342_D1	1.7919570585707	26.6859603137614	-11.3124676702949	20	200
COH000343_D1	27.1809798675188	11.3899346468133	-34.999025495622	20	200
COH000346_D1	13.8743337217155	33.2112322260307	40.7480958513178	20	200
COH000347_D1	-8.65508995861254	14.1471993843978	19.175611506512	20	200
COH000348_D1	-63.0388561477785	2.06768743971408	0.818547440289842	20	200
COH000349_D1	-63.0710904274669	2.24741774035307	1.24302497316561	20	200
COH000350_D1	-31.0740296179477	-11.7620945458062	-5.03588953772574	20	200
COH000351_D1	-31.8186726299884	-11.8320365659231	-6.14215869826579	20	200
COH000352_D1	-13.6684512552016	10.77990342575	22.7865768381431	20	200
COH000355_D1	33.1842230341281	26.0529922358456	-2.19162190743935	20	200
COH000357_D1	26.0791841372447	10.6988586369623	-41.7276283865337	20	200
COH000358_D1	-12.6986960281934	11.4263019228036	17.6393249673978	20	200
COH000359_D1	-4.23384750666902	19.1447971468101	26.0908002178092	20	200
COH000361_D1	-17.6169877302916	12.1336416413998	11.8482455739493	20	200
COH000364_D1	-28.0098631002892	15.1033508022445	-25.6733345519714	20	200
COH000366_D1	-33.4509918306537	-7.21150655968912	-0.800077018933603	20	200
COH000367_D1	23.5681324264392	12.1015520365174	-43.0505948186104	20	200
COH000368_D1	-29.4891465719544	15.606415746324	-23.081250157465	20	200
COH000369_D1	-5.20657104503515	-41.727276958042	3.70190163652368	20	200
COH000371_D1	-0.737379126586836	49.2027767668008	-2.27162349576974	20	200
COH000372_D1	-60.9129676142549	4.37348582184687	1.15625385601153	20	200
COH000373_D1	-63.0541767360757	1.45913230310214	-0.747248285102245	20	200
COH000375_D1	-2.69154910318632	-36.9033674877485	1.75873000606305	20	200
COH000377_D1	29.8429395440077	11.7663891840789	-34.0759652664716	20	200
COH000378_D1	-4.92256553932305	11.2604476383307	28.8417224900017	20	200
COH000379_D1	20.2943011524013	-6.33831667477782	60.2935144264603	20	200
COH000380_D1	1.83836525062743	42.7332929109584	-8.24921966003717	20	200
COH000381_D1	24.5129104168813	-20.7250709584448	-9.32444133932362	20	200
COH000382_D1	30.4354701036491	28.8917194009385	-1.50906677823592	20	200
COH000383_D1	31.3832527757277	12.8222116375873	-38.1059335606197	20	200
COH000384_D1	11.8026686876933	33.3548801089342	38.8917390608601	20	200
COH000385_D1	-33.569683933165	14.2307481031987	-22.7649262884157	20	200
COH000387_D1	2.38277806211585	49.3073312425115	0.904701175977511	20	200
COH000388_D1	-2.38594459160484	-1.70031960011523	-37.1713800275893	20	200
COH000391_D1	-0.150730902122902	-44.3908164240765	1.72572244602041	20	200
COH000392_D1	-0.358204048085848	22.2961580844155	-20.6019761312961	20	200
COH000394_D1	-49.9113969527872	13.3915372370492	0.371884335157661	20	200
COH000395_D1	4.54483628284464	-42.7080741530026	13.253380476289	20	200
COH000396_D1	4.36480742429842	-42.7654458091477	12.9783282942183	20	200
COH000399_D1	3.90202028340547	-11.4451638245125	-30.6512991951425	20	200
COH000401_D1	0.238416604575723	-44.8723474837003	6.15221167614393	20	200
COH000402_D1	2.02170286699218	-43.3587120811897	-0.415906593285504	20	200
COH000403_D1	3.21957973610452	-43.4416787192474	1.55081225347702	20	200
COH000404_D1	-1.39758124912873	-41.4281824834871	2.32594640537306	20	200
COH000405_D1	5.42662738099017	-46.794897155072	-0.424578074255418	20	200
COH000406_D1	5.25699398418097	-46.8954593878618	-0.55442953763544	20	200
COH000407_D1	-23.7978593139436	5.53817746505811	2.71575322242947	20	200
COH000408_D1	1.32984978003453	-6.11590040267584	-32.8901110652859	20	200
COH000410_D1	0.248905068058649	-45.5954057617163	14.7889327289073	20	200
COH000411_D1	27.3904182856242	10.9030047980721	-36.7142683100315	20	200
COH000412_D1	0.641675271582302	-10.0703083560287	-38.0851266677755	20	200
COH000415_D1	3.21820662880044	-8.60134055622866	-30.232056095269	20	200
COH000417_D1	1.09522270423791	-44.1462920135412	9.23394043237512	20	200
COH000418_D1	27.4312570804995	-20.157026983016	-6.97257338355564	20	200
COH000420_D1	26.3334198215035	10.8717962581184	-37.3144018144927	20	200
COH000423_D1	3.34915554467131	-43.1595737908176	13.2321794102549	20	200
COH000424_D1	2.26747645695121	-36.8074126884413	-1.48244936949734	20	200
COH000425_D1	-5.52860566910847	10.6857517780739	17.9600230745268	20	200
COH000427_D1	3.57969632648252	-42.0095405116753	10.7496533791278	20	200
COH000428_D1	2.34653867270115	-44.4274907552522	17.0366706534184	20	200
COH000429_D1	0.723466578048278	-13.0970220209701	-26.0512343828307	20	200
COH000430_D1	3.07248275258252	-43.7052194393267	-0.738627445351997	20	200
COH000431_D1	3.62641612228799	-10.2576010077729	-29.7248650691145	20	200
COH000432_D1	-0.531558362771175	-41.8266851391232	2.85102076580127	20	200
COH000433_D1	1.17626414208217	-38.7358113635627	3.2190180474758	20	200
COH000434_D1	4.10409291902839	-42.7334180015118	12.0034803179759	20	200
COH000436_D1	23.1659250441688	-19.432417021195	-11.6945854594408	20	200
COH000437_D1	-11.1919918163886	14.8275346749809	16.0688864398463	20	200
COH000438_D1	-59.6231825049102	4.44943185528835	0.233253198040815	20	200
COH000439_D1	23.3536431434047	0.016714671986861	14.7100953434004	20	200
COH000440_D1	-31.9035240756014	-11.0835805487157	-5.62912833994706	20	200
COH000442_D1	23.7674928033499	13.9869419544702	-37.5679083117861	20	200
COH000443_D1	-58.1978191208199	2.88358813244881	-2.59082992969081	20	200
COH000445_D1	-15.2157315421576	15.9369287376355	14.0392668298638	20	200
COH000446_D1	15.7845576536276	0.648545253701948	14.1910522387294	20	200
COH000447_D1	30.5692256049366	28.4791308568336	-0.85446920876924	20	200
COH000448_D1	-6.02142785111641	16.2205628551075	26.05377341742	20	200
COH000454_D1	28.6784198971317	9.2982470982075	-32.9135692616809	20	200
COH000455_D1	34.4859919482258	24.9859017617487	2.63922705543727	20	200
COH000456_D1	12.6760359425969	14.3546015939423	-32.6718721491763	20	200
COH000457_D1	-0.498826674089906	40.6400863721184	-8.33918275408406	20	200
COH000459_D1	-5.27564015236581	15.606300599072	29.6565557505654	20	200
COH000461_D1	27.2525497710541	11.33057489135	-40.3616168667031	20	200
COH000463_D1	8.24828944937269	30.7847431691304	39.695114338172	20	200
COH000467_D1	30.7234321994165	11.8329711433934	-35.0725872460717	20	200
COH000469_D1	-0.927976979999636	40.2655588884867	-10.5208036989169	20	200
COH000470_D1	29.7921143836146	9.37883566871497	-33.5353493281928	20	200
COH000475_D1	30.1053947077903	27.2958588169316	1.4697976948294	20	200
COH000476_D1	29.7385130619111	29.7568499809252	-3.90626893454346	20	200
COH000478_D1	-5.77705185550533	-37.0212313409242	4.57274424505096	20	200
COH000481_D1	-3.68135405963606	13.0204674790655	13.1491804571455	20	200
COH000483_D1	15.6170988615416	-6.77957855780419	55.6077388960174	20	200
COH000484_D1	11.7053866375007	31.4371281090844	40.6203438944487	20	200
COH000486_D1	-32.9694927897386	-8.13086622947896	0.815293680696929	20	200
COH000487_D1	-1.23446084167629	41.0399224789594	-9.716350289062	20	200
COH000488_D1	-1.53332386241954	45.1902079620853	-10.3654945162466	20	200
COH000491_D1	29.9369873157793	10.134914917251	-34.2605166018425	20	200
COH000492_D1	0.92401842062135	42.9257788972237	-10.4069275052832	20	200
COH000493_D1	-3.27039992792402	-40.5774182792175	5.58638743260952	20	200
COH000494_D1	32.5882707416606	27.4679396467087	3.44588617198543	20	200
COH000495_D1	1.19200197256543	-43.5606439362705	9.19575650955447	20	200
COH000496_D1	28.5483325550229	8.99317013952375	-32.5725150941792	20	200
COH000497_D1	20.9313418661302	11.3711375430242	-40.9894581630386	20	200
COH000498_D1	2.30093092969392	-13.5223716608439	-25.7064029926495	20	200
COH000499_D1	2.63164167095216	-10.5984559610046	-34.7664764832316	20	200
COH000500_D1	-58.1920657124074	4.80330143398924	-1.37123682193515	20	200
COH000501_D1	25.2504130082486	10.3493402784268	-41.615970730306	20	200
COH000502_D1	0.02323693242113	-12.0159553779577	-26.0462816431712	20	200
COH000503_D1	-8.09452601181802	7.475593883511	20.3607701275319	20	200
COH000504_D1	4.93143530592508	-48.0888224062221	8.80207613180442	20	200
COH000505_D1	19.5134413675134	11.6515247115122	-42.153894624369	20	200
COH000506_D1	-3.2555433934274	-4.15450793867212	-35.5616185921451	20	200
COH000507_D1	-5.60854789279509	-10.7609823205228	-39.0467731352123	20	200
COH000508_D1	-1.13707033337609	-9.66785234582162	-34.9585032670056	20	200
COH000509_D1	0.908525537281902	-11.1875417036172	-35.1155749863943	20	200
COH000511_D1	-31.2031059430481	15.3804983299949	-23.0634694586336	20	200
COH000515_D1	-31.7280287723836	13.7731025599409	-26.909325805313	20	200
COH000520_D1	-31.6185353952093	13.568492056264	-25.6118312848607	20	200
COH000525_D1	29.8153888940243	-18.8420440540386	-8.90808752578224	20	200
COH000526_D1	-3.1479151835419	-33.5468273282969	4.53149720809591	20	200
COH000528_D1	-0.578878378451998	39.8722544093953	-10.6201318146416	20	200
COH000531_D1	-6.7101955925826	13.2248115933703	14.0275687513979	20	200
COH000532_D1	28.9297989869876	-19.7431383649866	-12.4606501747321	20	200
COH000537_D1	29.1494275916337	-20.63010670844	-8.59605513631913	20	200
COH000542_D1	-11.8173554529116	6.98825898949546	22.2479436500635	20	200
COH000544_D1	-7.79078962260444	8.74769888778909	25.4052621241246	20	200
COH000545_D1	29.4684170931003	-21.7463958572517	-8.57668837035138	20	200
COH000547_D1	31.7428644574954	-18.0431084357002	-7.51321141468869	20	200
COH000549_D1	-7.30175684720447	11.132338413481	14.1245935183064	20	200
COH000551_D1	3.6512305516081	-46.5607554612645	15.7275435052703	20	200
COH000553_D1	-10.7153929927884	9.13661466392759	20.3605738675376	20	200
COH000554_D1	0.76310780185782	-46.5200589319411	6.07394244482528	20	200
COH000558_D1	29.3199730329427	-22.229784966492	-9.56505639586683	20	200
COH000560_D1	-2.09045665102197	-36.6595280429319	9.37272309862313	20	200
COH000562_D1	29.4020626506672	-22.4447955549564	-9.22994440677014	20	200
COH000567_D1	30.6414840015279	-16.6788322197013	-8.01206751066452	20	200
COH000570_D1	29.153202184213	-17.5574668650247	-9.30133539512386	20	200
COH000571_D1	30.3629392742045	-19.2111705930986	-5.98180015421306	20	200
COH000575_D1	8.5349758887037	29.064715005153	41.5745219675887	20	200
COH000576_D1	-2.83182813831576	5.34245043252058	23.9325545596607	20	200
COH000579_D1	30.06689004403	-18.543132080149	-7.95690176674772	20	200
COH000580_D1	27.7876700942403	-19.7946618986288	-7.7975782833869	20	200
COH000584_D1	28.6440370954809	-18.7215903178746	-10.5711054732369	20	200
COH000585_D1	-30.3455574078162	14.6706952078486	-24.9433138583585	20	200
COH000587_D1	35.8753303060807	-6.55084883049136	21.7913462695554	20	200
COH000589_D1	-57.8630106998049	3.08409037316583	0.212567061886663	20	200
COH000590_D1	-57.085387061439	4.5969742065866	-1.42406938376714	20	200
COH000591_D1	20.6214986232156	-1.73919932947627	15.6857724561215	20	200
COH000592_D1	16.8480019381124	-0.622171459892616	17.4715585756472	20	200
COH000593_D1	15.9666370361647	-1.63043104201818	19.1634287367229	20	200
COH000594_D1	-60.4790733103472	1.33370350932552	-2.96760982240784	20	200
COH000595_D1	36.1093568775275	-7.09122670083659	20.1339690367874	20	200
COH000596_D1	-61.5779210054793	0.561891843538088	-2.52260735213862	20	200
COH000599_D1	16.9479549900312	-5.91393460759985	13.5854017745097	20	200
COH000600_D1	35.3449753400722	-6.69897166731869	23.4391457197797	20	200
COH000602_D1	-3.34996504669475	19.5626802477364	26.3254052504925	20	200
COH000603_D1	-2.23210757627855	17.6507001767688	27.8820855595072	20	200
COH000604_D1	16.5080991074922	-5.30402227526295	14.7723522932635	20	200
COH000605_D1	-61.1238036748584	-0.899424496588441	-2.68529462491412	20	200
COH000606_D1	16.4693581029557	-2.37301797586014	17.9489183998766	20	200
COH000607_D1	16.3737481825923	-4.78536281050742	14.2741922593979	20	200
COH000609_D1	-61.112641527353	-0.653575812513316	-1.44152181388349	20	200
